id,created_at,updated_at,source_key,pdf_stem,pdf_filename,year,exam_type,exam_session,is_secondary_language,exam_part,problem_number,sub_part,statement_text,solution_text,max_points,formula_image_urls,figure_urls,has_figure,difficulty_level,topic_tags,human_reviewed,reviewed_by,reviewed_at,ocr_used,notes,problem_image_url
7206b541-a1f4-43cc-91c0-be2b1ec1a21b,2026-03-28 16:46:04.690376+00,2026-04-13 11:43:07.043784+00,k_mat_14okt_fl__003__,k_mat_14okt_fl,k_mat_14okt_fl.pdf,2014,kozep,oktober,false,I,3,null,"2 +
Adott a valós számok halmazán értelmezett
függvény.
4
)
5
(
−x
x α
−
Melyik ábrán látható e függvény grafikonjának egy részlete?

A
B
C
D

A megadott függvény
grafikonjának betűjele:",null,2,[],[],false,null,"[""fuggvenyek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14okt_fl/crops/k_mat_14okt_fl_prob_003.png
6a268e85-6777-4865-a8a3-121d43abaa95,2026-03-28 16:46:04.738769+00,2026-04-13 11:43:16.08122+00,k_mat_14okt_fl__004__,k_mat_14okt_fl,k_mat_14okt_fl.pdf,2014,kozep,oktober,false,I,4,null,"Adja meg az alábbi egyenlet megoldásait a valós számok halmazán!
2
8
8
x
=
−

Az egyenlet megoldásai:",null,3,[],[],false,null,"[""egyenletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14okt_fl/crops/k_mat_14okt_fl_prob_004.png
07579f2d-c17f-4c0b-9b84-8dfba62d7c5f,2026-03-28 16:46:04.79065+00,2026-04-13 11:43:21.811315+00,k_mat_14okt_fl__005__a,k_mat_14okt_fl,k_mat_14okt_fl.pdf,2014,kozep,oktober,false,I,5,a,"a) Az értelmezési tartomány:

b) x =",null,2,[],[],false,null,"[""exponencialis"",""egyenletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14okt_fl/crops/k_mat_14okt_fl_prob_005.png
d758bd32-985e-4cfd-971a-e62d3874590f,2026-03-28 16:46:04.847081+00,2026-04-13 11:43:27.492177+00,k_mat_14okt_fl__005__b,k_mat_14okt_fl,k_mat_14okt_fl.pdf,2014,kozep,oktober,false,I,5,b,"b) Oldja meg a valós számok halmazán az alábbi egyenletet!
0
)
3
(
log2
−x
=",null,2,[],[],false,null,"[""exponencialis"",""egyenletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14okt_fl/crops/k_mat_14okt_fl_prob_005.png
fdd8271d-14b1-419d-beb5-0f5a3c5d5d64,2026-03-28 16:46:05.332155+00,2026-04-13 11:43:44.242243+00,k_mat_14okt_fl__013__b,k_mat_14okt_fl,k_mat_14okt_fl.pdf,2014,kozep,oktober,false,II,13,b,"Egy közvélemény-kutató intézet azt a feladatot
kapta, hogy két alkalommal – fél év különbség-
gel – mérje fel a TV-ben látható három filmso-
rozat nézettségi adatait. Az ábrán látható kérdő-
íven a válaszoló vagy azt jelölhette be, hogy az
A, B és C sorozatok közül melyiket nézi (akár
többet is meg lehetett jelölni), vagy azt, hogy
egyiket sem nézi.
Az első felméréskor kapott 600 kérdőív jelöléseit összesítve megállapították, hogy az
A sorozat összesen 90 jelölést kapott, a B sorozat összesen 290-et, a C sorozat pedig
összesen 230-at. Érdekes módon olyan válaszadó nem volt, aki pontosan két sorozatot
nézett volna, viszont 55-en mindhárom sorozatot bejelölték.

b) Hány válaszoló nem nézte egyik sorozatot sem?
A második felmérés után kiválogatták azokat a kérdő-
íveket, amelyeken valamelyik sorozat meg volt jelölve.
Ezeken a három sorozat nézettségére összesen 576 jelö-
lés érkezett. Az adatok feldolgozói minden jelölést
megszámoltak, és a végeredményről az itt látható kör-
diagramot készítették.",null,12,[],[],false,null,"[""halmazok"",""statisztika"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14okt_fl/crops/k_mat_14okt_fl_prob_013.png
55f7287b-12b0-469e-8f12-9f838da1fe21,2026-03-28 16:46:05.388985+00,2026-04-13 11:43:53.029999+00,k_mat_14okt_fl__013__c,k_mat_14okt_fl,k_mat_14okt_fl.pdf,2014,kozep,oktober,false,II,13,c,"Egy közvélemény-kutató intézet azt a feladatot
kapta, hogy két alkalommal – fél év különbség-
gel – mérje fel a TV-ben látható három filmso-
rozat nézettségi adatait. Az ábrán látható kérdő-
íven a válaszoló vagy azt jelölhette be, hogy az
A, B és C sorozatok közül melyiket nézi (akár
többet is meg lehetett jelölni), vagy azt, hogy
egyiket sem nézi.
Az első felméréskor kapott 600 kérdőív jelöléseit összesítve megállapították, hogy az
A sorozat összesen 90 jelölést kapott, a B sorozat összesen 290-et, a C sorozat pedig
összesen 230-at. Érdekes módon olyan válaszadó nem volt, aki pontosan két sorozatot
nézett volna, viszont 55-en mindhárom sorozatot bejelölték.

c) Számítsa ki, hogy az egyes sorozatok nézettségére
hány jelölés érkezett!

a)
b)
c)
Ö.:",null,12,[],[],false,null,"[""halmazok"",""statisztika"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14okt_fl/crops/k_mat_14okt_fl_prob_013.png
a6f287f6-946a-4073-8b08-1fa845417816,2026-03-28 16:46:07.735034+00,2026-04-13 11:44:00.415238+00,k_mat_14maj_fl__006__,k_mat_14maj_fl,k_mat_14maj_fl.pdf,2014,kozep,majus,false,I,6,null,"Egy termék árát az egyik hónapban 20%-kal, majd a következő hónapban újabb 20%-kal
megemelték. A két áremelés együttesen hány százalékos áremelésnek felel meg?
Válaszát indokolja!

A két áremelés együttesen
%-os áremelésnek felel meg.",null,2,[],[],false,null,"[""szamok-muveletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14maj_fl/crops/k_mat_14maj_fl_prob_006.png
e5b7033c-bdfb-4807-8ff3-3e61b9a7048a,2026-03-28 16:46:05.489185+00,2026-04-13 11:44:10.630106+00,k_mat_14okt_fl__015__a,k_mat_14okt_fl,k_mat_14okt_fl.pdf,2014,kozep,oktober,false,II,15,a,"Egy téglatest alakú akvárium egy csúcsból kiinduló élei 30 cm, 40 cm, illetve 50 cm
hosszúak.
a) Hány literes ez az akvárium?
(A számolás során tekintsen el az oldallapok vastagságától!)
Tekintsük azt a háromszöget, amelynek oldalait az
ábrán látható téglatest három különböző hosszúsá-
gú lapátlója alkotja.",null,11,[],[],false,null,"[""geometria-ter"",""geometria-sik"",""trigonometria"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14okt_fl/crops/k_mat_14okt_fl_prob_015.png
6a935c84-8249-4b23-8379-96225473046f,2026-03-28 16:46:05.54491+00,2026-04-13 11:44:16.452024+00,k_mat_14okt_fl__015__b,k_mat_14okt_fl,k_mat_14okt_fl.pdf,2014,kozep,oktober,false,II,15,b,"Egy téglatest alakú akvárium egy csúcsból kiinduló élei 30 cm, 40 cm, illetve 50 cm
hosszúak.

b) Mekkora ennek a háromszögnek a legkisebb
szöge?
Válaszát fokban, egészre kerekítve adja meg!

a)
b)
Ö.:
B

A 16-18. feladatok közül tetszése szerint választott kettőt kell megoldania.
A kihagyott feladat sorszámát írja be a 3. oldalon lévő üres négyzetbe!",null,11,[],[],false,null,"[""geometria-ter"",""geometria-sik"",""trigonometria"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14okt_fl/crops/k_mat_14okt_fl_prob_015.png
08d649bb-729d-4bc5-8ff2-0774e79e46bd,2026-03-28 16:46:05.601068+00,2026-04-13 11:44:22.380115+00,k_mat_14okt_fl__016__a,k_mat_14okt_fl,k_mat_14okt_fl.pdf,2014,kozep,oktober,false,II,16,a,"Egy számtani sorozat első tagja 56, differenciája –4.
a) Adja meg a sorozat első 25 tagjának összegét!",null,17,[],[],false,null,"[""sorozatok"",""egyenletek"",""exponencialis""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14okt_fl/crops/k_mat_14okt_fl_prob_016.png
7bdd0490-cc55-47bd-aea4-75c5cdc0157d,2026-03-28 16:46:05.656293+00,2026-04-13 11:44:29.61881+00,k_mat_14okt_fl__016__b,k_mat_14okt_fl,k_mat_14okt_fl.pdf,2014,kozep,oktober,false,II,16,b,"Egy számtani sorozat első tagja 56, differenciája –4.

b) Számítsa ki az n értékét és a sorozat n-edik tagját, ha az első n tag összege 408.

Egy mértani sorozat első tagja 1025, hányadosa 0,01.",null,17,[],[],false,null,"[""sorozatok"",""egyenletek"",""exponencialis""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14okt_fl/crops/k_mat_14okt_fl_prob_016.png
c17a28a5-9ca6-4b75-af85-6959af4fe739,2026-03-28 16:46:05.704448+00,2026-04-13 11:44:34.720119+00,k_mat_14okt_fl__016__c,k_mat_14okt_fl,k_mat_14okt_fl.pdf,2014,kozep,oktober,false,II,16,c,"Egy számtani sorozat első tagja 56, differenciája –4.

c) Hányadik tagja ennek a sorozatnak a 100 000?

a)
b)
c)
Ö.:
A 16-18. feladatok közül tetszése szerint választott kettőt kell megoldania.
A kihagyott feladat sorszámát írja be a 3. oldalon lévő üres négyzetbe!",null,17,[],[],false,null,"[""sorozatok"",""egyenletek"",""exponencialis""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14okt_fl/crops/k_mat_14okt_fl_prob_016.png
44389df4-6a29-479d-991f-e925ea225e04,2026-03-28 16:46:06.016641+00,2026-04-13 11:44:46.84151+00,e_mat_14okt_fl__002__b,e_mat_14okt_fl,e_mat_14okt_fl.pdf,2014,emelt,oktober,false,I,2,b,"Egy 2 cm sugarú, 20 cm széles festőhengerrel dolgozva egy fordulattal körülbelül 3 ml
festéket viszünk fel a falra. (A festőhenger csúszás nélkül gördül a falon.)

b) Milyen magasan állna 4 liter falfesték a 16 cm átmérőjű, forgáshenger alakú festé-
kes vödörben?
Válaszát cm-ben, egészre kerekítve adja meg!

a)
b)
Ö.:",null,11,[],[],false,null,"[""geometria-ter"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_14okt_fl/crops/e_mat_14okt_fl_prob_002.png
ea2cebde-e5f9-49ed-8cb6-3977783d1c38,2026-03-28 16:46:06.121112+00,2026-04-13 11:45:00.192471+00,e_mat_14okt_fl__004__a,e_mat_14okt_fl,e_mat_14okt_fl.pdf,2014,emelt,oktober,false,I,4,a,"3
2
Adott a síkbeli derékszögű koordináta-rendszerben az
egyenletű görbe.
3
x
x
y
−
=
[
3
;0
]
x
0
y
a) Igazolja, hogy ha
, akkor
.
∈
>",null,14,[],[],false,null,"[""fuggvenyek"",""bizonyitasok"",""differencialszamitas"",""integralszamitas"",""koordinata-geometria""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_14okt_fl/crops/e_mat_14okt_fl_prob_004.png
115a06af-128d-4967-bb75-e4c7468135c1,2026-03-28 16:46:06.173102+00,2026-04-13 11:45:06.027171+00,e_mat_14okt_fl__004__b,e_mat_14okt_fl,e_mat_14okt_fl.pdf,2014,emelt,oktober,false,I,4,b,"3
2
Adott a síkbeli derékszögű koordináta-rendszerben az
egyenletű görbe.
3
x
x
y
−
=

b) Írja fel a görbe 3 abszcisszájú pontjában húzható érintőjének egyenletét!
(abszcissza: első koordináta)",null,14,[],[],false,null,"[""fuggvenyek"",""bizonyitasok"",""differencialszamitas"",""integralszamitas"",""koordinata-geometria""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_14okt_fl/crops/e_mat_14okt_fl_prob_004.png
ed85f4b2-1133-438e-b47a-a3c299e549d8,2026-03-28 16:46:06.223208+00,2026-04-13 11:45:11.963776+00,e_mat_14okt_fl__004__c,e_mat_14okt_fl,e_mat_14okt_fl.pdf,2014,emelt,oktober,false,I,4,c,"3
2
Adott a síkbeli derékszögű koordináta-rendszerben az
egyenletű görbe.
3
x
x
y
−
=

c) Számítsa ki annak a síkidomnak a területét, amelyet a görbe első síknegyedbe eső
íve és az x tengely fog közre!

a)
b)
c)
Ö.:
Az 5-9. feladatok közül tetszése szerint választott négyet kell megoldania.
A kihagyott feladat sorszámát írja be a 3. oldalon található üres négyzetbe!",null,14,[],[],false,null,"[""fuggvenyek"",""bizonyitasok"",""differencialszamitas"",""integralszamitas"",""koordinata-geometria""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_14okt_fl/crops/e_mat_14okt_fl_prob_004.png
a89b1f62-51d8-4579-976f-e5a9a7286e42,2026-03-28 16:46:06.272737+00,2026-04-13 11:45:18.028719+00,e_mat_14okt_fl__005__a,e_mat_14okt_fl,e_mat_14okt_fl.pdf,2014,emelt,oktober,false,II,5,a,"A tavaszi idény utolsó bajnoki mérkőzésén a Magas Fiúk Kosárlabda Klubjának
(MAFKK) teljes csapatából heten léptek pályára. A mérkőzés után az edző elkészítette a
hét játékos egyéni statisztikáját. Az alábbi táblázat mutatja a játékosok dobási kísérlete-
inek számát és az egyes játékosok dobószázalékát egészre kerekítve. (A dobószázalék
megmutatja, hogy a dobási kísérleteknek hány százaléka volt sikeres.)
Dobási
Játékos
kísérletek
Dobószázalék
mezszáma
száma
4
2
50
5
3
0
6
10
60
7
8
25
10
7
43
13
6
33
15
14
57
a) Számítsa ki, hogy mennyi volt a csapat dobószázaléka ezen a mérkőzésen!
Az őszi idény kezdete előtt egy hónappal a MAFKK csapatához csatlakozott egy
195 cm magas játékos, így a csapattagok magasságának átlaga a korábbi átlagnál
0,5 cm-rel nagyobb lett. Pár nap múlva egy 202 cm magas játékos is a csapat tagja lett,
emiatt a csapattagok magasságának átlaga újabb 1 cm-rel nőtt.",null,16,[],[],false,null,"[""statisztika"",""egyenletek"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_14okt_fl/crops/e_mat_14okt_fl_prob_005.png
b8a0650a-66d5-4c6a-897f-833eaaf106b3,2026-03-28 16:46:06.386351+00,2026-04-13 11:45:26.191163+00,e_mat_14okt_fl__006__a,e_mat_14okt_fl,e_mat_14okt_fl.pdf,2014,emelt,oktober,false,II,6,a,"Megadtunk három egyenest, és mindegyiken megadtunk öt-öt
pontot az ábra szerint.
a) Hány olyan szakasz van, amelynek mindkét végpontja az
ábrán megadott 15 pont valamelyike, de a szakasz nem tar-
talmaz további pontot a megadott 15 pont közül?

Az egyenlő oldalú ABC háromszög 18 egység hosszúságú olda-
lait hat-hat egyenlő részre osztottuk, és az ábra szerinti osztó-
pontok összekötésével megrajzoltuk a PQR háromszöget.",null,16,[],[],false,null,"[""kombinatorika"",""geometria-sik"",""koordinata-geometria""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_14okt_fl/crops/e_mat_14okt_fl_prob_006.png
6ae4f7a7-27ed-4111-815a-7153c3151859,2026-03-28 16:46:06.442199+00,2026-04-13 11:45:37.092248+00,e_mat_14okt_fl__006__b,e_mat_14okt_fl,e_mat_14okt_fl.pdf,2014,emelt,oktober,false,II,6,b,"Megadtunk három egyenest, és mindegyiken megadtunk öt-öt
pontot az ábra szerint.

b) Számítsa ki a PQR háromszög területének pontos értékét!

a)
b)
Ö.:
Az 5-9. feladatok közül tetszése szerint választott négyet kell megoldania.
A kihagyott feladat sorszámát írja be a 3. oldalon található üres négyzetbe!",null,16,[],[],false,null,"[""kombinatorika"",""geometria-sik"",""koordinata-geometria""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_14okt_fl/crops/e_mat_14okt_fl_prob_006.png
3dbb3030-dd58-4d64-934e-5aa008571a45,2026-03-28 16:46:06.554596+00,2026-04-13 11:45:48.625849+00,e_mat_14okt_fl__007__b,e_mat_14okt_fl,e_mat_14okt_fl.pdf,2014,emelt,oktober,false,II,7,b,"Egy üzemben egyforma, nagyméretű fém-
dobozok gyártását tervezik. A téglatest ala-
kú doboz hálózatát egy 2 méter × 1 méteres
téglalapból vágják ki az ábrán látható mó-
don. A kivágott idom felhajtott lapjait az
élek mentén összeforrasztják. (A forrasztási
eljárás nem jár anyagveszteséggel.)

b) Hány különböző kód lehetséges?

a)
b)
Ö.:
Az 5-9. feladatok közül tetszése szerint választott négyet kell megoldania.
A kihagyott feladat sorszámát írja be a 3. oldalon található üres négyzetbe!",null,16,[],[],false,null,"[""differencialszamitas"",""geometria-ter"",""kombinatorika"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_14okt_fl/crops/e_mat_14okt_fl_prob_007.png
19816cd4-fe75-4006-8592-61d00ec903a7,2026-03-28 16:46:06.602934+00,2026-04-13 11:45:53.884331+00,e_mat_14okt_fl__008__a,e_mat_14okt_fl,e_mat_14okt_fl.pdf,2014,emelt,oktober,false,II,8,a,"a) Határozza meg az alábbi kijelentések logikai értékét (igaz-hamis)!
Válaszait indokolja!
I. Van olyan hatpontú fagráf, amelynek minden csúcsa páratlan fokszámú.
II. Ha egy hétpontú egyszerű gráfnak 15 éle van, akkor a gráf összefüggő.
III. Van olyan fagráf, amelyben a csúcsok számának és az élek számának összege
páros.
Egy hatfős társaság tagjai A, B, C, D, E és F. Mindenkit megkérdeztünk, hogy hány is-
merőse van a többiek között (az ismeretség kölcsönös). A válaszként kapott hat termé-
szetes szám szorzata 180. Az is kiderült, hogy A-nak legalább annyi ismerőse van, mint
B-nek, B-nek legalább annyi ismerőse van, mint C-nek, és így tovább, E-nek legalább
annyi ismerőse van, mint F-nek.",null,16,[],[],false,null,"[""grafelmelet"",""logika"",""kombinatorika"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_14okt_fl/crops/e_mat_14okt_fl_prob_008.png
ed4a7e2c-fd2c-4c17-b431-134f33fef664,2026-03-28 16:46:06.775264+00,2026-04-13 11:45:59.446202+00,e_mat_14okt_fl__009__b,e_mat_14okt_fl,e_mat_14okt_fl.pdf,2014,emelt,oktober,false,II,9,b,"Éva egy 7×7-es táblázat bal felső mezőjétől kezdve,
balról jobbra haladva, sorról sorra beírta egy számtani
sorozat első 49 tagját úgy, hogy a tagok sorrendjét nem
változtatta meg. (A sorozat 1. tagja a bal felső sarokba
került, a 8. tag a második sor első mezőjébe, a 49. tag
pedig a jobb alsó sarokban áll.)

b) Igazolja, hogy akárhogyan is választja ki Péter így a számokat, a hét szám összege
minden esetben ugyanannyi lesz!",null,16,[],[],false,null,"[""sorozatok"",""bizonyitasok"",""valoszinuseg"",""kombinatorika"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_14okt_fl/crops/e_mat_14okt_fl_prob_009.png
eaebe7d6-a01d-4669-a53c-172ab8d5b551,2026-03-28 16:46:06.874499+00,2026-04-13 11:46:04.993182+00,e_mat_14okt_fl__009__c,e_mat_14okt_fl,e_mat_14okt_fl.pdf,2014,emelt,oktober,false,II,9,c,"Éva egy 7×7-es táblázat bal felső mezőjétől kezdve,
balról jobbra haladva, sorról sorra beírta egy számtani
sorozat első 49 tagját úgy, hogy a tagok sorrendjét nem
változtatta meg. (A sorozat 1. tagja a bal felső sarokba
91
került, a 8. tag a második sor első mezőjébe, a 49. tag
pedig a jobb alsó sarokban áll.)
11

c) Határozza meg annak a valószínűségét, hogy a 91 és a 11 is a Péter által kiválasz-
tott számok között lesz!

a)
b)
c)
Ö.:",null,16,[],[],false,null,"[""sorozatok"",""bizonyitasok"",""valoszinuseg"",""kombinatorika"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/e_mat_14okt_fl/crops/e_mat_14okt_fl_prob_009.png
360e9629-3468-429f-8cb5-3f63c4523514,2026-03-28 16:46:07.469929+00,2026-04-13 11:46:12.930177+00,k_mat_14maj_fl__001__,k_mat_14maj_fl,k_mat_14maj_fl.pdf,2014,kozep,majus,false,I,1,null,"Legyen A halmaz a 8-nál nem nagyobb pozitív egész számok halmaza, B pedig a 3-mal
osztható egyjegyű pozitív egész számok halmaza.
Elemeinek felsorolásával adja meg az A, a B, az A ∩ B és az A \ B halmazt!

A =
1 pont

B =

∩B
A
=

B
A \
=",null,1,[],[],false,null,"[""halmazok""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14maj_fl/crops/k_mat_14maj_fl_prob_001.png
40675736-565b-49d5-a023-007f1f49a14d,2026-03-28 16:46:07.528396+00,2026-04-13 11:46:17.609601+00,k_mat_14maj_fl__002__,k_mat_14maj_fl,k_mat_14maj_fl.pdf,2014,kozep,majus,false,I,2,null,"Egy konzerv tömege a konzervdobozzal együtt 750 gramm. A konzervdoboz tömege a
teljes tömeg 12%-a.
Hány gramm a konzerv tartalma?

A konzerv tartalma            gramm.
2 pont",null,null,[],[],false,null,"[""szamok-muveletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14maj_fl/crops/k_mat_14maj_fl_prob_002.png
1458e999-3487-4692-971a-a026aedd46c4,2026-03-28 16:46:07.582388+00,2026-04-13 11:46:22.93935+00,k_mat_14maj_fl__003__,k_mat_14maj_fl,k_mat_14maj_fl.pdf,2014,kozep,majus,false,I,3,null,"Oldja meg a következő egyenletet a valós számok halmazán:
2
14
2
)
3
(
x
x
.
=
+
−
Válaszát indokolja!

Az egyenlet megoldása(i):",null,2,[],[],false,null,"[""egyenletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14maj_fl/crops/k_mat_14maj_fl_prob_003.png
9b1ef4ba-8273-4dd2-ad61-dec89f2f50d2,2026-03-28 16:46:07.631186+00,2026-04-13 11:46:26.996744+00,k_mat_14maj_fl__004__,k_mat_14maj_fl,k_mat_14maj_fl.pdf,2014,kozep,majus,false,I,4,null,"Válassza ki az f függvény hozzárendelési szabályát az A, B, C, D lehetőségek közül úgy,
hogy az megfeleljen az alábbi értéktáblázatnak:
–2
0
2
x
f (x)
–4
0
–4
2
2
x
x
f
2
)
(
)
(
x
x
f
x
x
f
2
)
(
)
(
x
x
f
A:
B:
C:
D:
=
=
−
=
−
=

A helyes válasz betűjele:",null,2,[],[],false,null,"[""fuggvenyek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14maj_fl/crops/k_mat_14maj_fl_prob_004.png
f654ce09-d68f-4832-b876-a4729f0614f9,2026-03-28 16:46:07.685406+00,2026-04-13 11:46:31.343661+00,k_mat_14maj_fl__005__,k_mat_14maj_fl,k_mat_14maj_fl.pdf,2014,kozep,majus,false,I,5,null,"Egy osztályban 25-en tanulnak angolul, 17-en tanulnak németül. E két nyelv közül leg-
alább az egyiket mindenki tanulja.
Hányan tanulják mindkét nyelvet, ha az osztály létszáma 30?

Mindkét nyelvet          fő tanulja.
2 pont",null,null,[],[],false,null,"[""halmazok"",""szovegfeladas""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14maj_fl/crops/k_mat_14maj_fl_prob_005.png
c3c0970d-733a-4f09-82b6-4256835a49bd,2026-03-28 16:46:07.891557+00,2026-04-13 11:46:37.092962+00,k_mat_14maj_fl__009__,k_mat_14maj_fl,k_mat_14maj_fl.pdf,2014,kozep,majus,false,I,9,null,"Adja meg az x értékét, ha
.
5
)1
(
log2
x
=
+

x =",null,2,[],[],false,null,"[""exponencialis"",""egyenletek""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14maj_fl/crops/k_mat_14maj_fl_prob_009.png
1235e7d8-816b-4f84-ada3-9aedca6fce92,2026-03-28 16:46:08.052523+00,2026-04-13 11:46:48.590593+00,k_mat_14maj_fl__012__,k_mat_14maj_fl,k_mat_14maj_fl.pdf,2014,kozep,majus,false,I,12,null,"Egy kalapban 3 piros, 4 kék és 5 zöld golyó van. Találomra kihúzunk a kalapból egy
golyót.
Adja meg annak valószínűségét, hogy a kihúzott golyó nem piros!

A valószínűség:
A",null,2,[],[],false,null,"[""valoszinuseg""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14maj_fl/crops/k_mat_14maj_fl_prob_012.png
46ac3db8-05d1-49ab-b817-c5945272c038,2026-03-28 16:46:08.101628+00,2026-04-13 11:46:55.926563+00,k_mat_14maj_fl__013__a,k_mat_14maj_fl,k_mat_14maj_fl.pdf,2014,kozep,majus,false,II,13,a,"Adott az A(5; 2) és a B(–3; –2) pont.

2 pont
a)
b)
c)
Ö.:",null,12,[],[],false,null,"[""koordinata-geometria""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14maj_fl/crops/k_mat_14maj_fl_prob_013.png
fcbe0a54-46cf-4b4d-a144-ea6c9a94a2e3,2026-03-28 16:46:08.149585+00,2026-04-13 11:47:01.357072+00,k_mat_14maj_fl__013__b,k_mat_14maj_fl,k_mat_14maj_fl.pdf,2014,kozep,majus,false,II,13,b,"Adott az A(5; 2) és a B(–3; –2) pont.

b) Írja fel az AB átmérőjű kör egyenletét!",null,12,[],[],false,null,"[""koordinata-geometria""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14maj_fl/crops/k_mat_14maj_fl_prob_013.png
a0bfdb05-e8cd-422a-9ea4-1ca640297606,2026-03-28 16:46:08.204619+00,2026-04-13 11:47:06.360202+00,k_mat_14maj_fl__013__c,k_mat_14maj_fl,k_mat_14maj_fl.pdf,2014,kozep,majus,false,II,13,c,"Adott az A(5; 2) és a B(–3; –2) pont.

c) Írja fel annak az  f egyenesnek az egyenletét, amely az AB átmérőjű kört a B pont-
ban érinti!",null,12,[],[],false,null,"[""koordinata-geometria""]",true,null,null,false,[AI:claude-sonnet-4-6],https://grdrmuauenfiewmoapvu.supabase.co/storage/v1/object/public/problem-images/k_mat_14maj_fl/crops/k_mat_14maj_fl_prob_013.png
